N,K,alpha,eta,elbo,coherence,perplexity,topics,weights
50,7,0.01,0.9099999999999999,71348.4921875,0.3956534424705067,,"[['network', 'state', 'weight', 'learning', 'model', 'neural', 'algorithm', 'function', 'number', 'problem'], ['data', 'algorithm', 'probability', 'problem', 'matrix', 'set', 'regression', 'model', 'function', 'bound'], ['feature', 'dropout', 'learning', 'method', 'data', 'one', 'model', 'algorithm', 'set', 'distribution'], ['function', 'quantization', 'data', 'method', 'gaussian', 'process', 'rx', 'sparse', 'vector', 'kx'], ['model', 'network', 'neural', 'word', 'system', 'learning', 'training', 'time', 'set', 'using'], ['learning', 'function', 'reward', 'cell', 'problem', 'algorithm', 'optimal', 'policy', 'image', 'response'], ['function', 'model', 'distribution', 'network', 'algorithm', 'entropy', 'data', 'set', 'graph', 'sample']]","[[0.011401374, 0.00868978, 0.007352713, 0.0072828415, 0.006506054, 0.006221619, 0.005742698, 0.005669071, 0.0053207185, 0.0051802536], [0.008723685, 0.0069780867, 0.0068882345, 0.0068678004, 0.006649394, 0.006606722, 0.006589114, 0.006544189, 0.0065125716, 0.0061366824], [0.012380853, 0.011610801, 0.010276745, 0.0066401684, 0.0063600615, 0.006273911, 0.006017122, 0.0053796438, 0.0052971584, 0.004888708], [0.008886149, 0.007911178, 0.006867488, 0.006797741, 0.0067167557, 0.0064166156, 0.00544515, 0.0052964464, 0.0049228417, 0.004848996], [0.02091187, 0.01844834, 0.01158084, 0.0067149135, 0.006462209, 0.0064394814, 0.006252319, 0.0060740896, 0.005892135, 0.005744861], [0.009095318, 0.008860984, 0.007924689, 0.0068006073, 0.006646913, 0.0061147367, 0.005723588, 0.004949181, 0.0049491557, 0.004684691], [0.012642821, 0.011189867, 0.0073758564, 0.0065282993, 0.0062256013, 0.0061650616, 0.0054991227, 0.005317504, 0.005317504, 0.0048331856]]"
50,7,0.01,5.0,72099.234375,0.3818734945593225,,"[['function', 'state', 'bound', 'model', 'probability', 'relaxation', 'hidden', 'xi', 'algorithm', 'parameter'], ['algorithm', 'model', 'rate', 'learning', 'set', 'error', 'probability', 'time', 'data', 'function'], ['data', 'model', 'network', 'distribution', 'graph', 'function', 'problem', 'variable', 'regression', 'set'], ['function', 'reward', 'policy', 'learning', 'process', 'gaussian', 'algorithm', 'state', 'optimal', 'value'], ['feature', 'network', 'data', 'quantization', 'parameter', 'one', 'method', 'using', 'vector', 'neural'], ['model', 'network', 'learning', 'neural', 'dropout', 'weight', 'data', 'input', 'using', 'distribution'], ['problem', 'network', 'function', 'model', 'xu', 'gx', 'set', 'one', 'belief', 'case']]","[[0.013226813, 0.01058272, 0.009393402, 0.008469463, 0.0063634734, 0.0063634734, 0.0062046475, 0.00615622, 0.005870724, 0.005857404], [0.011465555, 0.0082315365, 0.006562364, 0.0064058783, 0.006301556, 0.006197232, 0.0053104847, 0.0051540006, 0.0050496766, 0.0050496766], [0.009833225, 0.009480962, 0.008219952, 0.0071878177, 0.0070522428, 0.006986935, 0.00683166, 0.0068093245, 0.006584355, 0.00513486], [0.014534773, 0.008909723, 0.00826686, 0.00786507, 0.00714185, 0.006579344, 0.006498987, 0.006097197, 0.0060168393, 0.0057757655], [0.008439962, 0.008372991, 0.0066420957, 0.006342452, 0.0058629345, 0.0058596237, 0.005263603, 0.0052033733, 0.0047232993, 0.004663458], [0.014860096, 0.012920219, 0.010383728, 0.008206407, 0.0076561323, 0.0071481364, 0.005780889, 0.0050230417, 0.0049683647, 0.0048742886], [0.00817724, 0.008161459, 0.006817676, 0.006344291, 0.00525028, 0.005014745, 0.0048003434, 0.0047738957, 0.0047006984, 0.00458069]]"
50,7,0.01,10.0,69623.4921875,0.4087417629652248,,"[['data', 'feature', 'variable', 'distribution', 'algorithm', 'missing', 'method', 'set', 'one', 'problem'], ['learning', 'algorithm', 'matrix', 'problem', 'network', 'model', 'function', 'data', 'graph', 'loss'], ['function', 'algorithm', 'set', 'learning', 'xi', 'probability', 'rate', 'let', 'space', 'bound'], ['dropout', 'model', 'learning', 'network', 'image', 'neural', 'distribution', 'probability', 'data', 'training'], ['function', 'reward', 'policy', 'problem', 'state', 'model', 'value', 'optimal', 'learning', 'gx'], ['network', 'model', 'neural', 'input', 'weight', 'state', 'parameter', 'neuron', 'function', 'time'], ['model', 'vector', 'quantization', 'learning', 'network', 'method', 'data', 'bound', 'word', 'training']]","[[0.010356534, 0.009548937, 0.006950026, 0.006809758, 0.006700284, 0.0062734946, 0.006134982, 0.0061160824, 0.0059842533, 0.005874456], [0.007979287, 0.007053121, 0.0067544403, 0.006339968, 0.0057268497, 0.005422266, 0.005419563, 0.0053148433, 0.005214681, 0.0051637664], [0.018990684, 0.0102000125, 0.006395595, 0.00542461, 0.0052734963, 0.0052630175, 0.0050959582, 0.0050571896, 0.0049057533, 0.0047023064], [0.011483131, 0.01119372, 0.009971032, 0.007337301, 0.0068440596, 0.0066752285, 0.00607524, 0.006008509, 0.006005696, 0.0053136107], [0.013854911, 0.0114751095, 0.010647354, 0.008577965, 0.007853678, 0.00775021, 0.00775021, 0.0071293926, 0.0065085758, 0.0065085753], [0.020368122, 0.012712469, 0.010449074, 0.008214988, 0.008078407, 0.007861914, 0.0075649805, 0.006882579, 0.0064403787, 0.006197148], [0.0133608, 0.0075640557, 0.0069899415, 0.0068189087, 0.0068186065, 0.006304295, 0.006302216, 0.0060157697, 0.0056710495, 0.0055556996]]"
50,7,0.31,0.01,-127152.6796875,0.32211576668006503,,"[['also', 'variable', 'time', 'result', 'point', 'first', 'following', 'process', 'space', 'different'], ['function', 'network', 'state', 'use', 'one', 'system', 'regression', 'neuron', 'optimization', 'et'], ['learning', 'data', 'set', 'using', 'distribution', 'figure', 'value', 'given', 'bound', 'weight'], ['model', 'problem', 'neural', 'probability', 'two', 'show', 'matrix', 'example', 'term', 'since'], ['method', 'feature', 'case', 'output', 'optimal', 'rate', 'ie', 'classification', 'graph', 'approximation'], ['training', 'parameter', 'input', 'xi', 'section', 'loss', 'sample', 'gradient', 'theorem', 'based'], ['algorithm', 'vector', 'error', 'approach', 'used', 'let', 'information', 'eq', 'machine', 'performance']]","[[0.02270293, 0.021181498, 0.020813914, 0.020014267, 0.017242957, 0.016027013, 0.015478189, 0.0151638, 0.014717547, 0.014062252], [0.057599425, 0.05481247, 0.022201471, 0.019905038, 0.019839974, 0.017561743, 0.016201226, 0.013381585, 0.013043147, 0.0110697085], [0.04126838, 0.03467894, 0.031072263, 0.026250586, 0.02586507, 0.020937981, 0.020451976, 0.017153723, 0.016486317, 0.014588104], [0.0615266, 0.03477898, 0.029603606, 0.026593048, 0.019835355, 0.01898389, 0.018648947, 0.015788881, 0.015105571, 0.01170588], [0.027878413, 0.02229224, 0.018606147, 0.015849737, 0.015146233, 0.015003657, 0.014334864, 0.011752555, 0.011540289, 0.011532385], [0.023747856, 0.022486113, 0.019746387, 0.016306615, 0.015584497, 0.015090158, 0.014422519, 0.013901363, 0.013473411, 0.01346997], [0.043973304, 0.02313024, 0.021709658, 0.021327453, 0.02132193, 0.018313661, 0.017040528, 0.011556577, 0.011515882, 0.011513859]]"
50,7,0.31,0.31,67480.359375,0.40675631927290523,,"[['algorithm', 'data', 'set', 'matrix', 'theorem', 'rx', 'quantization', 'variable', 'function', 'let'], ['feature', 'function', 'method', 'learning', 'model', 'bound', 'one', 'gradient', 'parameter', 'process'], ['network', 'model', 'parameter', 'using', 'distribution', 'graph', 'node', 'neural', 'training', 'number'], ['model', 'distribution', 'learning', 'algorithm', 'loss', 'data', 'rate', 'weight', 'action', 'tree'], ['state', 'function', 'reward', 'learning', 'policy', 'model', 'value', 'problem', 'word', 'optimal'], ['function', 'dropout', 'problem', 'xi', 'learning', 'probability', 'distribution', 'regression', 'data', 'model'], ['network', 'neural', 'model', 'neuron', 'input', 'function', 'time', 'weight', 'learning', 'response']]","[[0.011211839, 0.008964991, 0.00759594, 0.0064361743, 0.005998954, 0.005960182, 0.005691254, 0.0056779627, 0.005593908, 0.0052074483], [0.007981794, 0.007120112, 0.0070664994, 0.0068260985, 0.0060572205, 0.0060100853, 0.005769553, 0.0053882017, 0.0049708053, 0.004881457], [0.015630934, 0.013929297, 0.005898199, 0.005679712, 0.0054331515, 0.005375855, 0.0052039665, 0.0049946853, 0.0046956236, 0.0046882993], [0.014822337, 0.009257097, 0.008908844, 0.008128446, 0.007694625, 0.007125075, 0.006567647, 0.00578759, 0.0056757624, 0.0054138955], [0.012957187, 0.008628966, 0.008307403, 0.007531794, 0.00723618, 0.0065906816, 0.005790299, 0.005675461, 0.0050684214, 0.004639955], [0.0138353165, 0.010557117, 0.008555934, 0.0081417505, 0.007947172, 0.00680996, 0.0066130357, 0.0064691287, 0.0059751766, 0.005951639], [0.023686953, 0.013301751, 0.013084005, 0.010419743, 0.0094307205, 0.00686508, 0.006758542, 0.006460531, 0.005980237, 0.0056395074]]"
50,7,0.31,0.61,67078.296875,0.4002428411555092,,"[['state', 'data', 'function', 'model', 'process', 'variable', 'learning', 'set', 'algorithm', 'probability'], ['function', 'network', 'problem', 'xi', 'model', 'probability', 'set', 'regression', 'gx', 'neural'], ['model', 'distribution', 'learning', 'network', 'function', 'problem', 'algorithm', 'space', 'method', 'graph'], ['network', 'neural', 'weight', 'model', 'input', 'training', 'output', 'learning', 'recurrent', 'time'], ['model', 'algorithm', 'matrix', 'vector', 'data', 'using', 'set', 'estimator', 'cache', 'network'], ['reward', 'model', 'cell', 'function', 'policy', 'learning', 'belief', 'figure', 'optimal', 'xu'], ['bound', 'feature', 'learning', 'dropout', 'probability', 'method', 'function', 'loss', 'algorithm', 'data']]","[[0.0110268695, 0.010374079, 0.008339634, 0.007786209, 0.007407793, 0.006762729, 0.005624333, 0.0054410677, 0.0051000505, 0.0045413794], [0.018697895, 0.011432557, 0.0095724575, 0.008816697, 0.007659432, 0.0062521277, 0.006076039, 0.005558284, 0.0054658432, 0.005433419], [0.011002845, 0.008005772, 0.0075029153, 0.006644841, 0.006353882, 0.006236341, 0.005225934, 0.0051685567, 0.0050609545, 0.0048876656], [0.02112882, 0.010738521, 0.010641047, 0.01027152, 0.00985319, 0.007429575, 0.0071833124, 0.0064926706, 0.0056607598, 0.0053500948], [0.013860517, 0.009798984, 0.008956024, 0.008189698, 0.0076532676, 0.0065037785, 0.0059673497, 0.0058140843, 0.0057374514, 0.005660819], [0.009001776, 0.0063481852, 0.0061825765, 0.0058011645, 0.005619031, 0.005600872, 0.0054040505, 0.005300751, 0.005295837, 0.0050280746], [0.009485999, 0.0089652445, 0.008638179, 0.008603812, 0.0073402855, 0.0068715303, 0.0068110446, 0.0066318545, 0.0064174426, 0.0060807643]]"
50,7,0.31,0.9099999999999999,69683.90625,0.3998140998279219,,"[['regression', 'algorithm', 'probability', 'data', 'bound', 'model', 'matrix', 'function', 'distribution', 'training'], ['model', 'learning', 'network', 'weight', 'problem', 'input', 'function', 'neural', 'value', 'output'], ['network', 'dropout', 'quantization', 'data', 'model', 'learning', 'using', 'graph', 'vector', 'neural'], ['function', 'state', 'learning', 'reward', 'algorithm', 'policy', 'problem', 'network', 'model', 'value'], ['model', 'learning', 'distribution', 'algorithm', 'function', 'loss', 'image', 'set', 'domain', 'probability'], ['function', 'variable', 'data', 'xi', 'missing', 'problem', 'vector', 'set', 'network', 'relaxation'], ['network', 'feature', 'data', 'method', 'one', 'parameter', 'xu', 'using', 'entropy', 'number']]","[[0.008868312, 0.008546636, 0.008085203, 0.008021639, 0.0079676155, 0.007941538, 0.007388595, 0.005563867, 0.005394191, 0.0052303625], [0.012419334, 0.008762618, 0.008565034, 0.007963793, 0.007617111, 0.007468907, 0.006688858, 0.0066466145, 0.0054107434, 0.004774317], [0.012508931, 0.010856249, 0.008022297, 0.0065067685, 0.006382724, 0.0059170728, 0.005409714, 0.0053576636, 0.0052878633, 0.0051619], [0.013286117, 0.012551173, 0.009423608, 0.00735706, 0.007335298, 0.0064082714, 0.0063263844, 0.0062298137, 0.005752822, 0.005317529], [0.013372153, 0.0075519765, 0.0070860656, 0.006171141, 0.005734592, 0.004979683, 0.0049794815, 0.004970928, 0.004401755, 0.004318193], [0.012512433, 0.0109343445, 0.0094552385, 0.0072417697, 0.006931583, 0.0066363784, 0.0063813427, 0.005834219, 0.0057013654, 0.0056017195], [0.013339037, 0.012364324, 0.0069301645, 0.006753316, 0.0065747793, 0.006489513, 0.006306967, 0.0060417615, 0.0055951956, 0.005508923]]"
50,7,0.31,5.0,71591.8671875,0.38077572410679605,,"[['dropout', 'learning', 'network', 'function', 'neural', 'distribution', 'problem', 'space', 'algorithm', 'probability'], ['learning', 'weight', 'problem', 'algorithm', 'using', 'method', 'network', 'xu', 'vector', 'value'], ['network', 'neural', 'model', 'learning', 'function', 'problem', 'training', 'system', 'word', 'parameter'], ['model', 'network', 'neuron', 'neural', 'function', 'set', 'distribution', 'parameter', 'one', 'using'], ['data', 'function', 'reward', 'policy', 'learning', 'variable', 'problem', 'value', 'state', 'optimal'], ['algorithm', 'bound', 'probability', 'function', 'regression', 'matrix', 'data', 'model', 'loss', 'learning'], ['feature', 'function', 'quantization', 'method', 'one', 'score', 'gx', 'image', 'set', 'problem']]","[[0.010116719, 0.010048831, 0.007493532, 0.0065719043, 0.0061510084, 0.005663181, 0.005477152, 0.0052962545, 0.0049905297, 0.0048089204], [0.0070704925, 0.0069959606, 0.0066233035, 0.0063997093, 0.00595252, 0.005579863, 0.0052072057, 0.004983611, 0.0049090795, 0.0047600158], [0.017919963, 0.008545051, 0.0074787936, 0.007072744, 0.0065053683, 0.0063830335, 0.0053879377, 0.0050508147, 0.0050180196, 0.005011715], [0.02246065, 0.012240357, 0.005992065, 0.0058978084, 0.005682274, 0.0055430694, 0.0055407523, 0.004949967, 0.0046426277, 0.0045177173], [0.010596388, 0.010219057, 0.008438102, 0.007829404, 0.0067400103, 0.0063530975, 0.0061277864, 0.005910553, 0.0058406135, 0.0054455684], [0.011960226, 0.0104744965, 0.0100640785, 0.008133987, 0.007127489, 0.0070340377, 0.0069996594, 0.0067881728, 0.0067425654, 0.006456492], [0.011683637, 0.011258413, 0.0075022755, 0.005801383, 0.005234418, 0.0050926777, 0.0050926777, 0.0050218077, 0.0048091956, 0.0047383243]]"
50,7,0.31,10.0,72099.1015625,0.4376752731365725,,"[['model', 'network', 'feature', 'neural', 'learning', 'one', 'using', 'problem', 'algorithm', 'vector'], ['dropout', 'data', 'learning', 'quantization', 'matrix', 'using', 'vector', 'algorithm', 'feature', 'sparse'], ['function', 'network', 'neuron', 'parameter', 'model', 'figure', 'image', 'cell', 'relaxation', 'gradient'], ['function', 'problem', 'data', 'probability', 'loss', 'set', 'variable', 'learning', 'distribution', 'algorithm'], ['model', 'distribution', 'network', 'graph', 'node', 'xu', 'uv', 'belief', 'xv', 'random'], ['network', 'model', 'neural', 'state', 'learning', 'input', 'weight', 'time', 'output', 'hidden'], ['function', 'algorithm', 'bound', 'learning', 'reward', 'policy', 'value', 'state', 'probability', 'optimal']]","[[0.014168493, 0.012941878, 0.010014044, 0.0076922025, 0.0067436127, 0.006265494, 0.005692534, 0.005577318, 0.0053882166, 0.0052631767], [0.010888956, 0.009707142, 0.007671794, 0.0069495738, 0.0069495733, 0.0057677594, 0.0057677594, 0.0056364466, 0.005505134, 0.0053738216], [0.012542913, 0.009826143, 0.0060661463, 0.005511384, 0.00499038, 0.004935423, 0.0045257118, 0.0044602826, 0.004393011, 0.0043280413], [0.009164447, 0.008900811, 0.008795359, 0.00832082, 0.007951733, 0.0075299176, 0.0071608317, 0.006686291, 0.006422658, 0.0057372106], [0.017989505, 0.011848951, 0.009818429, 0.009563418, 0.007890139, 0.007487957, 0.0068452745, 0.006425122, 0.005881252, 0.0056052925], [0.013925234, 0.01342306, 0.008715212, 0.00858967, 0.008401357, 0.0072087017, 0.0059532747, 0.0057649603, 0.0053883325, 0.0053883325], [0.009228846, 0.009160024, 0.008034392, 0.007869581, 0.0071647284, 0.006295062, 0.00613088, 0.005533861, 0.0050957846, 0.00493557]]"
50,7,0.61,0.01,-126796.53125,0.33022719933968864,,"[['set', 'value', 'also', 'time', 'used', 'approach', 'work', 'see', 'mean', 'graph'], ['learning', 'method', 'figure', 'training', 'feature', 'use', 'input', 'following', 'information', 'gradient'], ['distribution', 'probability', 'state', 'two', 'variable', 'bound', 'system', 'example', 'xi', 'linear'], ['network', 'problem', 'one', 'matrix', 'loss', 'term', 'process', 'rate', 'sample', 'estimate'], ['function', 'parameter', 'given', 'output', 'space', 'ie', 'however', 'new', 'performance', 'second'], ['neural', 'vector', 'show', 'case', 'weight', 'regression', 'approximation', 'large', 'solution', 'point'], ['model', 'algorithm', 'data', 'using', 'number', 'error', 'result', 'let', 'experiment', 'shown']]","[[0.039465487, 0.02598304, 0.024273805, 0.022256546, 0.02140367, 0.021333555, 0.015169302, 0.014035289, 0.013182702, 0.012645689], [0.041192263, 0.024068046, 0.020952957, 0.01978202, 0.01912179, 0.016552947, 0.016426329, 0.013919674, 0.0135622425, 0.011670834], [0.02808928, 0.02591691, 0.020017892, 0.019558052, 0.019352112, 0.017896455, 0.015633788, 0.0153760305, 0.014845732, 0.014836102], [0.049951, 0.03100535, 0.026870798, 0.018340735, 0.015074449, 0.014868058, 0.0139970295, 0.013956388, 0.013251271, 0.012588825], [0.063000344, 0.027720662, 0.021579513, 0.01800251, 0.01662727, 0.016309744, 0.0129353395, 0.012690813, 0.011973106, 0.01181287], [0.033688556, 0.02327467, 0.02162643, 0.020395286, 0.018557785, 0.017147932, 0.012534273, 0.0119366925, 0.011628663, 0.011353884], [0.06096013, 0.03859373, 0.038313985, 0.029172972, 0.021503557, 0.019063674, 0.017374057, 0.016077721, 0.010307922, 0.0101751]]"
50,7,0.61,0.31,64009.26953125,0.37867955219199473,,"[['feature', 'dropout', 'model', 'learning', 'method', 'distribution', 'one', 'data', 'training', 'set'], ['learning', 'reward', 'function', 'policy', 'algorithm', 'state', 'neuron', 'neural', 'problem', 'space'], ['function', 'algorithm', 'regression', 'problem', 'matrix', 'set', 'xi', 'data', 'linear', 'sparse'], ['state', 'quantization', 'tree', 'model', 'algorithm', 'data', 'distribution', 'vector', 'number', 'xu'], ['data', 'network', 'input', 'model', 'using', 'cell', 'variable', 'one', 'problem', 'figure'], ['network', 'model', 'neural', 'parameter', 'recurrent', 'graph', 'function', 'set', 'learning', 'using'], ['bound', 'probability', 'loss', 'learning', 'value', 'model', 'function', 'problem', 'training', 'figure']]","[[0.013880957, 0.012577633, 0.010614035, 0.009479792, 0.008079301, 0.0066842786, 0.005848023, 0.0058451444, 0.005234738, 0.0049955], [0.01233771, 0.008759897, 0.008429839, 0.0076185963, 0.00750405, 0.0068513756, 0.0058955615, 0.005690705, 0.005630375, 0.005464211], [0.016011989, 0.009748574, 0.008611101, 0.006990204, 0.006613198, 0.005620106, 0.0053422037, 0.0049636248, 0.004921513, 0.0049106376], [0.008799331, 0.008039907, 0.007963964, 0.0071285954, 0.006748883, 0.006596998, 0.005685688, 0.005230033, 0.0050781476, 0.0050781476], [0.010181592, 0.0068424395, 0.0055668396, 0.0053385817, 0.005297128, 0.004947176, 0.0049282336, 0.0047334023, 0.0045701303, 0.004323873], [0.027781712, 0.023767015, 0.0105764335, 0.00770729, 0.0069542793, 0.0061282767, 0.0059830993, 0.0057904525, 0.005733286, 0.0056022545], [0.0085422145, 0.0078085926, 0.0073454273, 0.0068064714, 0.0062066107, 0.006185323, 0.005138872, 0.0051232385, 0.0050715473, 0.004794375]]"
50,7,0.61,0.61,67679.9140625,0.4085918824700145,,"[['network', 'quantization', 'neural', 'data', 'vector', 'model', 'function', 'rx', 'set', 'system'], ['function', 'model', 'probability', 'regression', 'bound', 'algorithm', 'matrix', 'problem', 'data', 'classification'], ['learning', 'state', 'function', 'parameter', 'model', 'weight', 'network', 'number', 'neural', 'algorithm'], ['function', 'network', 'learning', 'problem', 'algorithm', 'reward', 'policy', 'state', 'neural', 'action'], ['model', 'feature', 'method', 'distribution', 'learning', 'problem', 'domain', 'one', 'data', 'set'], ['model', 'dropout', 'data', 'variance', 'learning', 'using', 'network', 'time', 'neural', 'error'], ['function', 'data', 'xi', 'missing', 'variable', 'set', 'algorithm', 'image', 'theorem', 'relaxation']]","[[0.015579116, 0.00821422, 0.006529609, 0.006332331, 0.006128955, 0.0056821173, 0.0054570665, 0.0053286487, 0.0053097587, 0.005287208], [0.009756701, 0.009597793, 0.009215812, 0.009195128, 0.008806791, 0.008162008, 0.0072654327, 0.00574906, 0.0056886016, 0.0056502093], [0.010220473, 0.0085862605, 0.007107855, 0.006170914, 0.0060984455, 0.00592554, 0.00520752, 0.004759695, 0.004734776, 0.0045720236], [0.010789295, 0.010408369, 0.008477558, 0.006585257, 0.0064855427, 0.006060682, 0.0056231553, 0.0055678566, 0.005449264, 0.0054043927], [0.018959409, 0.010498842, 0.009265777, 0.008940388, 0.0073040174, 0.0066876467, 0.0063529573, 0.0062274626, 0.0054067667, 0.005196676], [0.010364548, 0.010289507, 0.0091628125, 0.0065011047, 0.0063885055, 0.006279199, 0.0059616296, 0.005703138, 0.0054057315, 0.0051475824], [0.009553244, 0.008052077, 0.0077394773, 0.0074397055, 0.0073543675, 0.006871981, 0.006335513, 0.0054792953, 0.0051656216, 0.0051656216]]"
50,7,0.61,0.9099999999999999,69527.8671875,0.37560095619339756,,"[['matrix', 'algorithm', 'function', 'state', 'sparse', 'regression', 'learning', 'network', 'gradient', 'problem'], ['network', 'function', 'neural', 'model', 'training', 'parameter', 'graph', 'neuron', 'input', 'set'], ['data', 'dropout', 'variable', 'set', 'using', 'learning', 'quantization', 'rx', 'problem', 'vector'], ['model', 'bound', 'function', 'probability', 'algorithm', 'linear', 'log', 'space', 'value', 'prediction'], ['learning', 'loss', 'model', 'problem', 'function', 'rate', 'algorithm', 'distribution', 'method', 'probability'], ['learning', 'reward', 'policy', 'weight', 'value', 'function', 'state', 'problem', 'current', 'gradient'], ['model', 'feature', 'distribution', 'network', 'one', 'word', 'method', 'using', 'algorithm', 'set']]","[[0.010065734, 0.009967539, 0.008924705, 0.0080955345, 0.0070042694, 0.0063734334, 0.0057997857, 0.0057963203, 0.005599685, 0.005360998], [0.022325333, 0.013092238, 0.008474794, 0.007791655, 0.0053872024, 0.005095892, 0.00506926, 0.004720894, 0.0046728947, 0.0046612886], [0.013642857, 0.00860929, 0.006479911, 0.006012516, 0.0056957477, 0.005597212, 0.005493884, 0.0051823435, 0.0051293904, 0.0051274016], [0.01023415, 0.010040655, 0.009205353, 0.0077171912, 0.006592878, 0.006356728, 0.0063160094, 0.0062376545, 0.005733402, 0.0051913853], [0.008897294, 0.008645478, 0.008014526, 0.007823514, 0.0070662075, 0.006686932, 0.006243881, 0.005613833, 0.005549113, 0.0052970457], [0.013509186, 0.012227264, 0.0074971025, 0.007106674, 0.007105088, 0.007050081, 0.006802698, 0.0061422563, 0.0058355224, 0.005034617], [0.017739465, 0.0092681395, 0.007549363, 0.0062509645, 0.0061801635, 0.00602223, 0.0059498167, 0.0050660055, 0.004992692, 0.004971519]]"
50,7,0.61,5.0,72547.6171875,0.3592181144630291,,"[['learning', 'problem', 'function', 'reward', 'method', 'model', 'optimal', 'state', 'algorithm', 'neuron'], ['model', 'function', 'bound', 'learning', 'probability', 'network', 'regression', 'parameter', 'data', 'neural'], ['feature', 'algorithm', 'method', 'one', 'cell', 'xu', 'number', 'set', 'dimension', 'belief'], ['model', 'network', 'data', 'set', 'problem', 'distribution', 'graph', 'variable', 'missing', 'function'], ['network', 'model', 'quantization', 'parameter', 'weight', 'function', 'vector', 'data', 'rx', 'neural'], ['function', 'dropout', 'learning', 'set', 'algorithm', 'rate', 'linear', 'probability', 'bound', 'using'], ['matrix', 'state', 'data', 'algorithm', 'word', 'network', 'feature', 'using', 'column', 'image']]","[[0.0121569345, 0.009405261, 0.008646449, 0.007009687, 0.0063649076, 0.005600515, 0.0049622515, 0.004728289, 0.004669037, 0.004611294], [0.010717979, 0.008724803, 0.008138575, 0.007904083, 0.007610969, 0.006731625, 0.0061453977, 0.0055591688, 0.0053246776, 0.005266055], [0.011441269, 0.0095453635, 0.006739423, 0.005981061, 0.005526043, 0.0050710263, 0.0046918453, 0.0046918453, 0.004616009, 0.004464336], [0.016531194, 0.012789963, 0.010360886, 0.00816241, 0.0063550742, 0.006174115, 0.0060412604, 0.0054975604, 0.0048918147, 0.0046089846], [0.010934024, 0.010697112, 0.0073772203, 0.0064758114, 0.00558199, 0.0054153646, 0.005371515, 0.0052209287, 0.004891803, 0.0043953196], [0.019267298, 0.011535484, 0.008962091, 0.006646031, 0.006610781, 0.0052063293, 0.005088155, 0.00506722, 0.0048585734, 0.004764116], [0.009201645, 0.00827274, 0.0073438347, 0.006879381, 0.0064149285, 0.0059504765, 0.0058730673, 0.0054086144, 0.005253797, 0.0051763887]]"
50,7,0.61,10.0,70497.84375,0.36774703390652447,,"[['network', 'matrix', 'state', 'algorithm', 'parameter', 'learning', 'vector', 'using', 'neural', 'number'], ['model', 'quantization', 'data', 'entropy', 'network', 'vector', 'using', 'function', 'neuron', 'distribution'], ['feature', 'data', 'model', 'function', 'process', 'one', 'variable', 'gaussian', 'set', 'eq'], ['model', 'network', 'graph', 'distribution', 'algorithm', 'node', 'learning', 'xu', 'using', 'time'], ['function', 'probability', 'bound', 'set', 'algorithm', 'value', 'regression', 'data', 'training', 'model'], ['learning', 'model', 'problem', 'function', 'loss', 'algorithm', 'method', 'set', 'reward', 'domain'], ['network', 'dropout', 'function', 'neural', 'learning', 'problem', 'relaxation', 'weight', 'set', 'using']]","[[0.00978742, 0.008472548, 0.008380321, 0.007894619, 0.007781283, 0.0058315354, 0.005784328, 0.005775427, 0.005588039, 0.005448672], [0.010384646, 0.008681346, 0.008593082, 0.007540798, 0.0070906337, 0.0062772, 0.0052693714, 0.0050803525, 0.0049674623, 0.0048071165], [0.008541477, 0.008039862, 0.006007811, 0.005957742, 0.005841844, 0.0056581246, 0.0056347856, 0.005236019, 0.005183771, 0.0047524353], [0.016154932, 0.00943907, 0.008345788, 0.00740869, 0.0062373183, 0.00576877, 0.0056906776, 0.0054564034, 0.0051440373, 0.005065946], [0.010128674, 0.0098814145, 0.009857684, 0.0071519027, 0.007104713, 0.006354937, 0.0055655227, 0.0054580327, 0.005140531, 0.005039209], [0.010843604, 0.010504356, 0.008062237, 0.0077926703, 0.007710288, 0.006639153, 0.004901627, 0.0047646505, 0.004382622, 0.004337253], [0.022861859, 0.015029243, 0.014851602, 0.010632084, 0.007872015, 0.0062567345, 0.006060059, 0.0057732854, 0.0052218824, 0.005179332]]"
